epoch,d_loss,g_loss,real_logit,fake_logit,mode_collapse
32,1.0074730064417865,0.7469634719797082,2.16773849403536,-0.08231677969514921,0.0
33,0.9012009896136619,0.9510645761683181,2.2218354473242887,-0.40203756295345927,0.0
34,1.1598323277525,0.6528233458866944,2.084606679710182,0.08636532441989796,0.0
35,1.0648906263145241,0.6651613019608162,1.929801657393172,0.05886655723726427,0.0
36,1.0692235456930625,0.6668512772869419,1.8726257891268343,0.057364831099639066,0.0
37,1.0629168636090047,0.677981795491399,1.8843264708647858,0.03545211287013985,0.0
38,1.055538833141327,0.6867528879964674,1.9877714917466447,0.016101121323535573,0.0
39,1.0424219547091305,0.7048653098377021,2.0288499980359465,-0.019664936837413022,0.0
40,1.0298904148308006,0.7201784728346644,2.069717895340275,-0.05112690718945216,0.0
41,1.0237983287991703,0.7294011800675779,2.0890692391911068,-0.06725603032454446,0.0
42,1.0287568279214807,0.7237488418012052,2.0927018217138342,-0.05630723814907912,0.0
43,1.020687394850963,0.7325273446134619,2.1128966260600732,-0.07303711268547419,0.0
44,1.0221019032839183,0.7280471759873468,2.1047777839609094,-0.06605398876441491,0.0
45,1.023216571356799,0.7282959536926167,2.1101124995463603,-0.06797112162048752,0.0
46,1.0293386159716427,0.7224446349852794,2.108498855217083,-0.05622080663168753,0.0
47,1.0141380638689608,0.7381151866268467,2.122455949718888,-0.0873742635185654,0.0
48,1.0129934420456757,0.7389852203227378,2.1249087146810584,-0.08924637452976124,0.0
49,1.0137213243020546,0.7378451510055645,2.1302420416393795,-0.08762096231048172,0.0
50,1.0133104904277905,0.7369591972312411,2.1263962146398185,-0.08598576365290461,0.0
51,1.1943387115323865,0.6588880353280016,2.7416561713089815,0.09712756767466262,0.0
52,1.0648611864528141,0.6953539856382318,1.9171825631244763,0.020154420575882133,0.0
53,1.0761608803594434,0.6971330272184836,1.876359755928452,0.021092318866804644,0.0
54,1.062794505744367,0.7264730181242969,1.9096054982494663,-0.017059771400700148,0.0
55,1.0379369879091107,0.8210218750141762,1.9454536131910376,-0.11461212439462543,0.0
56,1.0561782105548962,0.7644663775289381,1.9146318516215763,-0.0719317917120517,0.0
57,1.0634612626320608,0.7392950436553439,1.9316855362943701,-0.038204481862988825,0.0
58,1.0759157643124864,0.7889932240988757,1.9525943499159168,-0.10397262370994163,0.0
59,1.0795910503413226,0.6943939295974938,1.7943744836626827,0.03588031807511642,0.0
60,1.0510834084974754,0.7575657109956484,1.929512619972229,-0.058655010989388905,0.0
61,1.052674921783241,0.7532667412951186,1.9948705531455375,-0.06508347967236831,0.0
62,1.061062151515806,0.7282707691192627,1.940094011860925,-0.024838653449724253,0.0
63,1.0538762211799622,0.7396284172663817,1.9732691855043978,-0.04392729115017967,0.0
64,1.0495950233291935,0.7480399471682471,2.0011060946696513,-0.05383114584067182,0.0
65,1.0508761373726097,0.7375275992058419,1.9947599188701526,-0.03888840593926206,0.0
66,1.0581061195682835,0.7116961761100872,1.945740040895101,-0.012065336020109622,0.0
67,1.0400617009884603,0.7511783741615914,2.0806116123457215,-0.06987762532347964,0.0
68,1.0488332413338326,0.7210129418888608,1.9838098738644574,-0.02897620971969052,0.0
69,1.041546886031692,0.7295514933160834,2.0217477502049626,-0.041496807822605244,0.0
70,1.0388151205874778,0.7342307156807667,2.060577653549813,-0.05390384016759895,0.0
71,1.0415079803080172,0.7287983403012559,2.050271116398476,-0.043656525158046466,0.0
72,1.0385556575414296,0.7218653245552166,2.007839135221533,-0.03319192431690927,0.0
73,1.0412855454393335,0.7177738821184313,2.051062575868658,-0.03200217606373937,0.0
74,1.0359798951728925,0.7241478167675637,2.1003187959258622,-0.04345180140808225,0.0
75,1.0351396017783396,0.7291987022838077,2.092893846937128,-0.0503274090021748,0.0
76,1.0352826054031785,0.7147136378932644,2.0232702606433146,-0.029270759192169517,0.0
77,1.0351552415538479,0.7167227139344087,2.0677525433334143,-0.034944266055685444,0.0
78,1.0327988782444515,0.7224456079908319,2.0956390951130843,-0.0419065851680431,0.0
79,1.0302556865924113,0.7193028564388687,2.0791250451191052,-0.042913185357040654,0.0
80,1.0331653372661487,0.7120240217930561,2.056486445504266,-0.02873380878008902,0.0
81,1.0298288561202384,0.7148078043718595,2.0948340554495117,-0.03714810618879022,0.0
82,1.0270151165691581,0.7273039181490202,2.169741129552996,-0.06244219493473301,0.0
83,1.0336101586754258,0.7103358466882963,2.0700628096992904,-0.02634040142938092,0.0
84,1.0280905688131177,0.7139532646617374,2.082546778627344,-0.035160706378519535,0.0
85,1.028835135537225,0.7126183840068611,2.0802670926661104,-0.03362364114287335,0.0
86,1.0290601591806154,0.7170457437231734,2.1135578703235938,-0.041143400607177534,0.0
87,1.0115670932305825,0.7443755293214643,2.178359320034852,-0.09567361385435671,0.0
88,1.0421951284279694,0.6941454015873574,2.059692956305839,0.0013550215879002132,0.0
89,1.030412640120532,0.7102464469703468,2.1201761590467916,-0.03208349166891059,0.0
90,1.0253257670918026,0.7134788592119474,2.101806543968819,-0.0391319987640993,0.0
91,1.0335256038485348,0.7034276256690154,2.1107505656577445,-0.019622690912738844,0.0
92,1.0282319123680528,0.7100500714134526,2.1054051566768335,-0.03271360486443784,0.0
93,1.0327919866587665,0.705396644166998,2.1287659825505436,-0.02371629045621769,0.0
94,1.0273112525811066,0.7116119579688923,2.145317254839717,-0.03590694029588957,0.0
95,1.0281937202891789,0.7100029015863264,2.1295353593053044,-0.033190874835929356,0.0
96,1.0327058756673657,0.705418129225035,2.1017128229141235,-0.024094177938595012,0.0
97,1.0359812266117818,0.7026031017303467,2.0903542847246737,-0.018553582158543774,0.0
98,1.0374619300301011,0.7011929420200554,2.088806796718288,-0.01582945038791041,0.0
99,1.0377485574902714,0.7011820142333572,2.0831149977606698,-0.01597041553641493,0.0
100,1.0373830763069358,0.701061249584765,2.0777103546503426,-0.015766200005404046,0.0
101,1.107716180182792,0.684639260575578,2.06052301542179,0.05381418399613451,0.0
102,1.1125619508124687,0.6754364041057793,1.7190453168508169,0.08885471350387544,0.0
103,1.0722405346664223,0.7591202983985076,1.774375319480896,-0.009349329667669293,0.0
104,1.0694207452438973,0.7620033605678661,1.8460346943623311,-0.024775187635945307,0.0
105,1.1193908428823627,0.8256474008431306,1.747517061394614,-0.08007684579068744,0.0
106,1.1098050700651634,0.7118317057957521,1.6038133340912897,0.061983419129171886,0.0
107,1.0807566175589691,0.7326837802255476,1.749924832099193,0.0031239599606173265,0.0
108,1.0522905177361257,0.7583433284952834,1.9203113615512848,-0.05932031968306448,0.0
109,1.0496981820544682,0.7459651046508068,1.9992189600660994,-0.060273021107187144,0.0
110,1.0399480035176147,0.7599372976535076,2.039003293256502,-0.07507466985466513,0.0
111,1.038457247856501,0.7492030601243715,2.0563281693974056,-0.06022872998555367,0.0
112,1.0360823676392839,0.7414874651947537,2.1029150308789433,-0.06512956296068591,0.0
113,1.0345562825331818,0.7368523865132719,2.1073484662416817,-0.061824622702457616,0.0
114,1.0223555129927557,0.7496039303573402,2.117619575680913,-0.07987827778089086,0.0
115,1.0481505039575938,0.7117647206461107,2.075025705066887,-0.02093510315879374,0.0
116,1.023485718546687,0.7457861183462916,2.1414459541037276,-0.07928061346850686,0.0
117,1.0011888259165995,0.7796638253572825,2.1316811957874813,-0.13178990388641487,0.0
118,1.0276563240064156,0.7468819835701505,2.117412293279493,-0.07726559654582997,0.0
119,0.9821635758554613,0.8143302556630727,2.152341473746944,-0.18706336193340453,0.0
120,0.9780268653019054,0.8390857714253503,2.130256717269485,-0.21069515487682577,0.0
121,1.0275154733980023,0.7561003163054183,2.1066020034454964,-0.09333680602218453,0.0
122,0.9795878432892464,0.8124816619061135,2.04774331079947,-0.1800062187091523,0.0
123,0.9435576772367632,0.8799399878527667,2.1306817402710787,-0.28443362459389343,0.0
124,0.9673237043458063,0.8482820423873695,2.0755599721057996,-0.22707186099393545,0.0
125,0.9730198769956022,0.8305225549517451,2.0464914618311703,-0.20384690406530895,0.0
126,1.025276379005329,0.7755551160992803,2.1071208570454574,-0.11977219779824687,0.0
127,1.039461388781264,0.7130034960605003,1.880420133874223,-0.02295238892799495,0.0
128,0.9810491325082006,0.8053712852903314,2.0782558982436723,-0.18086361097851517,0.0
129,0.970568867954048,0.825931303404473,2.0969499671781384,-0.2105813833406648,0.0
130,0.9469160357037106,0.8577318860066904,2.134322253433434,-0.2648018338541324,0.0
131,0.960418784940565,0.8330523750266513,2.088960674968926,-0.22252396068762284,0.0
132,0.958024272242108,0.838582918450639,2.1360472972328597,-0.23671415523701422,0.0
133,0.9439949836279895,0.8535526402898737,2.1132665598714673,-0.2599182447003251,0.0
134,0.9540383662726428,0.8349004814753661,2.099731659567034,-0.23069322869383,0.0
135,0.9599271803288847,0.8316879916835476,2.146758822170464,-0.2232287928361345,0.0
136,0.9664503166804442,0.8159201443195343,2.0860667115933187,-0.19961959556550593,0.0
137,0.9668641420635017,0.8154462398709478,2.1033562776204704,-0.1974754755989321,0.0
138,0.9699218845045244,0.8038365011279648,2.117780933509002,-0.18505604115843372,0.0
139,0.9579255854761278,0.818267887508547,2.133081096249658,-0.21122384471567096,0.0
140,0.9600199718733091,0.8139632537558272,2.1117565776850724,-0.20169614134608088,0.0
141,0.9790597831880724,0.7933886180052886,2.1171046785406165,-0.16363523930713936,0.0
142,0.9688507689012064,0.8047829415347125,2.1349159011969694,-0.1858040158813064,0.0
143,0.971747292054666,0.7946322133412232,2.1168307517025924,-0.17121699573220434,0.0
144,0.9804867038855681,0.7816233755768957,2.110110719461699,-0.15042569523526206,0.0
145,0.9752052780744191,0.7880137594970497,2.1238856235065975,-0.16121869634937597,0.0
146,0.9811825776422346,0.7813284815968694,2.116885805452192,-0.15097624546772725,0.0
147,0.9817564423019821,0.7764375322573894,2.1201463712228312,-0.14311684788884343,0.0
148,0.985279959601325,0.7717798497225787,2.1237746895970524,-0.1368869736387923,0.0
149,0.984044186972283,0.7724408225433247,2.1149588066178397,-0.13854198681341634,0.0
150,0.9838836152811308,0.7698377588310757,2.119540554446143,-0.1342317679443875,0.0
151,0.9903260638584962,0.7606092675312145,2.1131803167832865,-0.11956326703767518,0.0
152,0.9845114801381085,0.7672225486587834,2.125472898418839,-0.13243310354851387,0.0
153,0.9962930953180468,0.7519641333335155,2.1194996801582544,-0.1046865801452785,0.0
154,0.9923574006235277,0.7566145038282549,2.123909378373945,-0.11359486869863562,0.0
155,0.998528312186937,0.7486504976813858,2.1150685242704443,-0.09920001170925193,0.0
156,0.9991922861820942,0.7525155673155913,2.1515927798039205,-0.10571484710719134,0.0
157,0.998837336495116,0.7476482423576148,2.1225582554533675,-0.09801020654472145,0.0
158,1.0028999681408342,0.742224465350847,2.1346904281023384,-0.08860707605207288,0.0
159,0.9963804845874374,0.7470320318196271,2.1262337774843783,-0.09951494835518501,0.0
160,1.0019238945600148,0.7411073494601894,2.1330802392315222,-0.08792806960440971,0.0
161,0.9959057585613148,0.7504329592794985,2.17243661429431,-0.10491375443903175,0.0
162,1.0087768789884206,0.7353001961836944,2.1227883197165824,-0.07597012352198362,0.0
163,1.00228614501051,0.7395825708234632,2.1334969336922103,-0.08509068835426022,0.0
164,1.0094180332647789,0.7322093675265441,2.128527783058785,-0.07101857058099799,0.0
165,1.0061264819390066,0.7356512441828444,2.1309546425535872,-0.07816717109164677,0.0
166,1.0082927040151648,0.7319624375652622,2.144156178912601,-0.07125428399524174,0.0
167,1.0197195265744183,0.7204660370543197,2.1113670903283195,-0.04814571368734579,0.0
168,1.0149494167920705,0.7238081379516704,2.1314691127957524,-0.05640479131928972,0.0
169,1.0108165595982526,0.7274446801559346,2.1371764041282035,-0.06473903156615593,0.0
170,1.0115188005808238,0.7262016212618029,2.1313577697083756,-0.06290106032345746,0.0
171,1.0136992883037876,0.7242645629354425,2.135975209442345,-0.058615996829561284,0.0
172,1.0122013502829783,0.7254089052612717,2.136048445830474,-0.06104209737197773,0.0
173,1.011547309321326,0.7274188947033238,2.132837889967738,-0.06403241903093215,0.0
174,1.0229551663269867,0.7126189816642452,2.164616024171984,-0.03595276068694688,0.0
175,1.0014428198337555,0.7515569643394368,2.2458541715467297,-0.11092478117427311,0.0
176,1.0322214091146313,0.708245109061937,2.109329249407794,-0.027336493921088608,0.0
177,1.0340062798680485,0.6996029961753536,2.092433381725002,-0.010882425128255744,0.0
178,1.0068293205789618,0.7307544745303489,2.131654926248499,-0.07177347911370767,0.0
179,1.0246951563938245,0.7101582047101613,2.1365690940135234,-0.03241340685132388,0.0
180,1.0246223614022538,0.709954409985929,2.1347466352823616,-0.03243449582038699,0.0
181,1.020084210344263,0.7151685582624899,2.1383139120565877,-0.042384585818728886,0.0
182,1.008127963220751,0.7280571726528374,2.144720248273901,-0.06770056002848857,0.0
183,1.006569897000854,0.7296478023400178,2.1533116005562447,-0.07110995698619534,0.0
184,1.0131956322773084,0.7223710997684581,2.1510035862793795,-0.056906357810303974,0.0
185,1.0071557550816923,0.7284961801928442,2.1622079159762406,-0.06862371354489713,0.0
186,1.013376492100793,0.7214357603240658,2.1705338858269356,-0.055346751686286284,0.0
187,1.0203963759783152,0.7159806199975915,2.177362770647616,-0.04471419439525218,0.0
188,1.0267617412515588,0.7098131759746654,2.1538434962968567,-0.03238949627691024,0.0
189,1.0364820055059485,0.6973665904354405,2.121657432736577,-0.007761128404102213,0.0
190,1.0331298290072262,0.6976103412138449,2.1046386892731124,-0.008463864516768907,0.0
191,1.0293548477662575,0.7012127662027204,2.104682613063503,-0.015545767618695626,0.0
192,1.027740618667087,0.7032451669912081,2.1172753701338896,-0.019708516353086847,0.0
193,1.0275800969149615,0.7038985224994453,2.124077390980076,-0.02113796551586003,0.0
194,1.028059342423001,0.7041444399872342,2.1240963871414595,-0.02166105416678899,0.0
195,1.0287512637473442,0.7038198065113377,2.1315857816386865,-0.02100012093983792,0.0
196,1.02944136793549,0.7037217117644645,2.1286727254455156,-0.02097009965596167,0.0
197,1.0297409167160858,0.7036068246171281,2.128717805888202,-0.020743422612950608,0.0
198,1.0304194672687634,0.7034478775552802,2.135241186296618,-0.020478860827515256,0.0
199,1.0300122918309391,0.7033227690168329,2.1345122762628503,-0.020368456085388724,0.0
200,1.0302629406387742,0.7033287423688013,2.131201889063861,-0.02023924922419561,0.0
